path,age_bin,gender,ethnicity,split
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\51552.jpg,1,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\14972.jpg,1,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\85932.jpg,3,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\37577.jpg,0,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\53369.jpg,0,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\940.jpg,1,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\51383.jpg,2,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\55693.jpg,0,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\31517.jpg,0,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\48389.jpg,1,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\33301.jpg,0,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\80733.jpg,1,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\67753.jpg,0,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\30805.jpg,3,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\50501.jpg,0,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\30751.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\2339.jpg,1,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\33460.jpg,2,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\44613.jpg,3,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\50890.jpg,0,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\63443.jpg,0,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\6818.jpg,0,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\40924.jpg,0,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\3208.jpg,2,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\9456.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\72834.jpg,0,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\22544.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\83566.jpg,0,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\77390.jpg,0,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\86230.jpg,1,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\50064.jpg,0,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\31128.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\23477.jpg,0,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\35175.jpg,0,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\50897.jpg,2,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\62028.jpg,4,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\77795.jpg,1,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\43432.jpg,0,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\62997.jpg,1,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\18384.jpg,0,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\80668.jpg,0,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\24047.jpg,0,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\19672.jpg,0,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\13777.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\52316.jpg,3,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\69785.jpg,1,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\16141.jpg,1,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\72610.jpg,0,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\36444.jpg,0,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\19673.jpg,0,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\7123.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\16801.jpg,0,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\11614.jpg,1,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\19460.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\58173.jpg,0,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\54164.jpg,4,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\36530.jpg,1,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\61244.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\82902.jpg,1,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\7483.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\52139.jpg,1,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\80683.jpg,0,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\75022.jpg,0,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\20792.jpg,4,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\46411.jpg,0,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\70983.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\48577.jpg,0,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\64667.jpg,0,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\40129.jpg,2,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\57642.jpg,0,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\5050.jpg,1,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\20784.jpg,1,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\54558.jpg,0,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\53806.jpg,0,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\47323.jpg,1,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\29405.jpg,2,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\15528.jpg,1,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\9324.jpg,0,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\13205.jpg,0,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\21472.jpg,3,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\25600.jpg,2,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\59334.jpg,3,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\52474.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\14422.jpg,2,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\79546.jpg,0,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\22345.jpg,0,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\80455.jpg,2,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\46200.jpg,2,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\2302.jpg,1,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\18224.jpg,1,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\30230.jpg,1,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\85895.jpg,0,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\42506.jpg,0,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\23918.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\51193.jpg,0,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\71694.jpg,0,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\59899.jpg,0,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\60830.jpg,1,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\27837.jpg,4,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\60002.jpg,3,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\63654.jpg,2,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\15896.jpg,1,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\86193.jpg,0,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\65624.jpg,0,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\72162.jpg,0,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\49269.jpg,0,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\34044.jpg,2,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\77630.jpg,2,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\57090.jpg,3,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\25761.jpg,1,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\43554.jpg,3,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\50847.jpg,1,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\80928.jpg,1,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\79030.jpg,0,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\18756.jpg,0,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\32974.jpg,2,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\6407.jpg,1,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\29991.jpg,2,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\43747.jpg,2,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\39824.jpg,0,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\36482.jpg,1,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\15105.jpg,1,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\82331.jpg,0,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\80046.jpg,1,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\82478.jpg,0,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\80256.jpg,1,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\80132.jpg,3,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\37206.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\8407.jpg,1,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\69583.jpg,0,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\952.jpg,2,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\4029.jpg,0,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\81833.jpg,2,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\26877.jpg,0,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\77542.jpg,0,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\43186.jpg,1,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\57906.jpg,2,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\43750.jpg,0,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\67423.jpg,3,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\40893.jpg,1,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\40139.jpg,0,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\32234.jpg,0,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\64738.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\78932.jpg,1,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\8198.jpg,0,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\2276.jpg,0,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\82668.jpg,0,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\2661.jpg,0,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\53959.jpg,0,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\57269.jpg,1,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\49068.jpg,1,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\86636.jpg,1,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\57862.jpg,1,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\17303.jpg,3,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\15258.jpg,1,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\61241.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\60818.jpg,3,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\23931.jpg,0,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\77804.jpg,1,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\10126.jpg,2,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\11238.jpg,0,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\54986.jpg,0,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\43582.jpg,0,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\38669.jpg,0,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\69219.jpg,0,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\54389.jpg,1,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\70203.jpg,0,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\29953.jpg,0,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\2107.jpg,2,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\26135.jpg,3,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\20141.jpg,0,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\239.jpg,1,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\54376.jpg,1,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\26337.jpg,0,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\9078.jpg,1,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\24294.jpg,3,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\50930.jpg,0,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\69608.jpg,0,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\17842.jpg,1,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\28121.jpg,1,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\6415.jpg,4,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\8821.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\41168.jpg,0,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\7247.jpg,4,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\78528.jpg,2,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\65351.jpg,0,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\17715.jpg,0,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\73732.jpg,1,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\85933.jpg,1,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\64106.jpg,0,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\7282.jpg,0,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\52249.jpg,1,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\51555.jpg,1,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\15661.jpg,2,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\67810.jpg,2,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\70148.jpg,1,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\3436.jpg,2,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\2701.jpg,1,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\69379.jpg,0,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\79958.jpg,3,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\7479.jpg,2,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\9493.jpg,1,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\20178.jpg,2,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\84218.jpg,1,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\64660.jpg,1,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\43626.jpg,1,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\12468.jpg,0,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\46638.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\84608.jpg,1,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\46170.jpg,2,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\58984.jpg,1,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\16551.jpg,0,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\83012.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\17466.jpg,1,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\31048.jpg,0,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\79169.jpg,0,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\86034.jpg,2,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\73901.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\86369.jpg,0,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\30035.jpg,2,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\16592.jpg,0,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\42887.jpg,0,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\8766.jpg,0,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\777.jpg,0,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\62789.jpg,1,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\69233.jpg,0,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\21539.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\35170.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\33658.jpg,1,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\63040.jpg,0,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\39016.jpg,0,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\61859.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\44029.jpg,0,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\23115.jpg,1,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\56548.jpg,1,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\572.jpg,1,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\51745.jpg,1,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\60990.jpg,1,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\47251.jpg,1,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\34441.jpg,3,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\75550.jpg,0,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\2463.jpg,0,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\53434.jpg,1,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\67800.jpg,0,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\49915.jpg,0,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\48570.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\77182.jpg,0,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\83211.jpg,0,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\12444.jpg,1,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\34124.jpg,1,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\27572.jpg,0,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\38457.jpg,1,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\17699.jpg,0,1,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\42102.jpg,1,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\23855.jpg,1,0,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\82862.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\74063.jpg,1,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\14144.jpg,0,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\61322.jpg,1,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\12681.jpg,2,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\11175.jpg,1,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\35415.jpg,0,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\28322.jpg,2,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\6991.jpg,0,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\10497.jpg,2,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\51793.jpg,1,0,0,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\36524.jpg,0,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\22232.jpg,2,0,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\8943.jpg,1,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\59913.jpg,0,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\15703.jpg,0,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\47518.jpg,1,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\79586.jpg,1,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\60771.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\18344.jpg,4,0,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\51540.jpg,3,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\34900.jpg,1,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\23264.jpg,0,0,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\63732.jpg,2,1,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\85104.jpg,0,1,6,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\16757.jpg,3,1,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\77154.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\6359.jpg,1,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\12722.jpg,0,1,3,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\88.jpg,0,1,4,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\43181.jpg,1,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\13367.jpg,3,0,1,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\20585.jpg,0,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\5322.jpg,0,0,2,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\24720.jpg,1,1,5,train
C:\Users\ilyes\Downloads\stylegan2_cond\FilteredFaces\3838.jpg,2,1,0,train
